real_x,real_y,real_z
0.3003,0.295247,0.50872
0.300238,0.295373,0.508757
0.300179,0.295494,0.508799
0.300131,0.295603,0.508849
0.300074,0.295724,0.508887
0.300016,0.295845,0.508927
0.299959,0.295964,0.508971
0.299902,0.296077,0.509003
0.299856,0.296182,0.509059
0.299797,0.296306,0.509101
0.299738,0.296428,0.509145
0.299695,0.296533,0.509192
0.299635,0.296658,0.509233
0.299581,0.296764,0.509269
0.299523,0.296892,0.50932
0.299463,0.297009,0.509355
0.299408,0.297132,0.5094
0.29936,0.297247,0.509445
0.299312,0.297349,0.509483
0.299268,0.297463,0.509531
0.299205,0.297586,0.509563
0.299152,0.297708,0.50961
0.299099,0.297826,0.509659
0.299047,0.297942,0.509703
0.298997,0.298055,0.509743
0.298955,0.298163,0.509789
0.298907,0.29827,0.509835
0.298856,0.298389,0.509871
0.298801,0.298501,0.509906
0.298751,0.298621,0.509953
0.298704,0.298736,0.509998
0.298656,0.298852,0.510046
0.298605,0.298967,0.510087
0.298561,0.299076,0.510132
0.29851,0.299192,0.510174
0.298462,0.299306,0.51022
0.298416,0.29942,0.510264
0.298367,0.299534,0.510304
0.298321,0.299639,0.510333
0.29828,0.299746,0.510393
0.298228,0.299869,0.510437
0.298177,0.29998,0.510475
0.298131,0.3001,0.510526
0.29809,0.30021,0.51057
0.298041,0.300329,0.51062
0.297994,0.300444,0.510663
0.297953,0.300544,0.510701
0.297915,0.300656,0.510752
0.297864,0.300778,0.510798
0.297811,0.300893,0.510835
0.297772,0.301007,0.510883
0.29772,0.301121,0.510924
0.297681,0.30123,0.510981
0.297633,0.301351,0.511027
0.29759,0.301456,0.511063
0.29755,0.301569,0.511113
0.297499,0.301692,0.511157
0.297453,0.301804,0.511211
0.297412,0.301915,0.511253
0.297353,0.302036,0.51129
0.297318,0.302146,0.51134
0.297265,0.302269,0.511387
0.297219,0.302374,0.511423
0.297169,0.302498,0.511473
0.297119,0.302617,0.511517
0.297082,0.302721,0.511562
0.297033,0.302839,0.511603
0.296981,0.302946,0.511641
0.296941,0.30306,0.511692
0.296881,0.303181,0.511725
0.296839,0.303292,0.511783
0.29679,0.303412,0.511821
0.296739,0.303534,0.511863
0.296704,0.303635,0.51191
0.296654,0.303755,0.511953
0.2966,0.303873,0.512001
0.296559,0.303985,0.512039
0.296509,0.304104,0.512081
0.296463,0.304219,0.512124
0.296417,0.304332,0.51217
0.296372,0.304446,0.512211
0.296328,0.304557,0.512253
0.296284,0.304669,0.512293
0.296237,0.304785,0.512336
0.296196,0.304895,0.512381
0.296154,0.305007,0.51242
0.296107,0.305122,0.512463
0.296067,0.305226,0.512486
0.296023,0.305343,0.512539
0.295982,0.305453,0.512582
0.295942,0.305566,0.512625
0.295903,0.305676,0.512668
0.295866,0.305784,0.512709
0.295825,0.305896,0.512751
0.295798,0.305995,0.512793
0.295751,0.306104,0.512825
0.295714,0.306218,0.512871
0.29568,0.306325,0.512914
0.295648,0.306419,0.512951
0.295611,0.306536,0.512995
0.295571,0.306651,0.513038
0.295538,0.306759,0.513081
0.295505,0.306863,0.513123
0.29547,0.306971,0.513169
0.295435,0.307077,0.513209
0.295403,0.307179,0.513251
0.295366,0.307287,0.513292
0.295336,0.307388,0.513337
0.295305,0.30748,0.513377
0.295276,0.307587,0.513432
0.295239,0.307697,0.513476
0.295206,0.307791,0.513516
0.295173,0.307901,0.513567
0.295134,0.308006,0.513605
0.295112,0.308104,0.513662
0.295078,0.308213,0.513705
0.295046,0.308307,0.513747
0.29502,0.308411,0.513802
0.294979,0.308516,0.513839
0.294953,0.308616,0.513899
0.29492,0.308724,0.513943
0.294882,0.308824,0.513979
0.29485,0.308934,0.51403
0.294822,0.309035,0.514077
0.294794,0.309123,0.514118
0.294762,0.309232,0.514167
0.294727,0.309341,0.514214
0.294703,0.309434,0.514262
0.294666,0.309541,0.514303
0.294635,0.309631,0.51434
0.294613,0.309734,0.514391
0.294571,0.30984,0.514427
0.294545,0.309942,0.514481
0.294512,0.310055,0.514519
0.294474,0.310155,0.514552
0.294453,0.310256,0.514601
0.294419,0.310366,0.514643
0.294385,0.310477,0.514683
0.294355,0.31058,0.514725
0.294319,0.31068,0.514755
0.294302,0.310779,0.514803
0.294264,0.310895,0.514844
0.294235,0.31099,0.514878
0.294201,0.311104,0.51492
0.294169,0.311216,0.514959
0.294144,0.311314,0.514999
0.294109,0.311425,0.515038
0.294078,0.31152,0.51507
0.294052,0.311627,0.515118
0.294008,0.311739,0.515151
0.293984,0.31184,0.515205
0.293951,0.311956,0.515241
0.293919,0.312065,0.515277
0.293893,0.312164,0.515319
0.293857,0.312277,0.515356
0.293825,0.312372,0.51539
0.293793,0.312487,0.515434
0.293754,0.312594,0.515469
0.293729,0.3127,0.51552
0.293695,0.312814,0.515562
0.293659,0.312923,0.515608
0.293629,0.31303,0.515647
0.2936,0.313138,0.515685
0.293578,0.313235,0.515729
0.293542,0.313347,0.51577
0.293506,0.31345,0.515806
0.293476,0.313564,0.515852
0.29345,0.313669,0.515897
0.293425,0.313764,0.51595
0.293396,0.313875,0.515985
0.293365,0.313974,0.516019
0.293342,0.314084,0.516062
0.293318,0.314191,0.516108
0.293295,0.314295,0.516154
0.29327,0.314398,0.516196
0.293241,0.314496,0.516232
0.293221,0.314605,0.516281
0.2932,0.314708,0.516328
0.293177,0.314813,0.516375
0.293155,0.314915,0.51642
0.293127,0.315011,0.516461
0.293108,0.315117,0.516513
0.293085,0.315221,0.516558
0.293065,0.315322,0.516609
0.293051,0.315415,0.516654
0.293024,0.31552,0.516702
0.292999,0.315625,0.516746
0.29298,0.315724,0.516795
0.292952,0.315817,0.516835
0.292936,0.315921,0.516885
0.292918,0.31602,0.516935
0.2929,0.316106,0.516973
0.292882,0.316213,0.517021
0.29286,0.316313,0.517077
0.29285,0.316403,0.517118
0.29283,0.316504,0.51716
0.292811,0.316592,0.517196
0.2928,0.316688,0.517247
0.292778,0.316794,0.517289
0.292761,0.316884,0.517338
0.292742,0.316988,0.51738
0.292721,0.317082,0.517412
0.292707,0.317184,0.517458
0.292693,0.31728,0.517501
0.292682,0.317362,0.517542
0.292665,0.31747,0.517584
0.292647,0.317567,0.517635
0.292639,0.317656,0.51768
0.292623,0.317761,0.51771
0.292609,0.317861,0.517747
0.292603,0.317949,0.517787
0.292578,0.318044,0.517815
0.292575,0.318137,0.517861
0.292557,0.318238,0.517898
0.292543,0.318323,0.517936
0.292535,0.318419,0.517984
0.292514,0.318525,0.518025
0.292501,0.318613,0.518076
0.292486,0.318716,0.518112
0.292464,0.318806,0.518146
0.29246,0.318899,0.518192
0.292443,0.319,0.518233
0.292427,0.319084,0.518275
0.292409,0.319189,0.518319
0.292393,0.31929,0.518366
0.292386,0.319377,0.518412
0.292366,0.319477,0.518456
0.292349,0.319563,0.518492
0.292331,0.319668,0.51854
0.292311,0.319761,0.518582
0.292302,0.319855,0.51864
0.292286,0.31996,0.518682
0.292272,0.32006,0.518722
0.292263,0.320152,0.518768
0.292245,0.320253,0.518813
0.292231,0.320346,0.518868
0.292215,0.320451,0.518902
0.292201,0.320552,0.518942
0.292196,0.320642,0.51899
0.29218,0.320745,0.519029
0.292161,0.320849,0.519067
0.292148,0.320947,0.51911
0.292136,0.321044,0.519154
0.292122,0.321142,0.519197
0.292109,0.321239,0.51924
0.292096,0.321338,0.519286
0.292092,0.321425,0.519329
0.292068,0.321522,0.519366
0.292062,0.321618,0.519417
0.292044,0.321722,0.519459
0.292028,0.321823,0.519505
0.292024,0.32191,0.519548
0.292004,0.322014,0.519588
0.291992,0.322112,0.519632
0.291977,0.322208,0.519673
0.291966,0.322304,0.519716
0.291951,0.322401,0.519756
0.291941,0.322495,0.519797
0.291928,0.322578,0.519837
0.291924,0.322676,0.519885
0.291903,0.322781,0.519927
0.291893,0.322877,0.519967
0.291883,0.322973,0.520006
0.291866,0.323069,0.520057
0.29186,0.323166,0.520089
0.291852,0.32326,0.520124
0.291846,0.323345,0.520173
0.291837,0.323447,0.520204
0.291824,0.323542,0.520251
0.291818,0.32364,0.52028
0.291811,0.323736,0.520315
0.291803,0.323814,0.520347
0.291796,0.323915,0.520392
0.291789,0.324014,0.52043
0.291787,0.324101,0.520474
0.291776,0.3242,0.520513
0.29177,0.324286,0.520566
0.291767,0.324378,0.520601
0.291752,0.324469,0.52063
0.291749,0.32456,0.520687
0.291743,0.324662,0.520723
0.291737,0.324756,0.520765
0.291731,0.32485,0.520802
0.291728,0.324943,0.520843
0.29172,0.325037,0.520889
0.291716,0.325126,0.520928
0.291712,0.325217,0.520967
0.291715,0.325302,0.52101
0.291706,0.3254,0.521049
0.291703,0.325484,0.521102
0.291699,0.325584,0.521134
0.291691,0.325669,0.521167
0.2917,0.325762,0.52121
0.291697,0.325861,0.521248
0.291693,0.325945,0.521288
0.29169,0.326048,0.521327
0.291691,0.326144,0.521371
0.291689,0.326223,0.521405
0.291688,0.326328,0.521449
0.291681,0.326417,0.521487
0.29169,0.32651,0.521532
0.291685,0.326611,0.521571
0.291684,0.326691,0.52161
0.291682,0.326794,0.521651
0.291682,0.326892,0.521693
0.291685,0.32698,0.521735
0.291679,0.32708,0.521777
0.291678,0.327158,0.52181
0.291674,0.327261,0.521853
0.291671,0.327361,0.521897
0.291669,0.327455,0.521937
0.291666,0.327548,0.521979
0.291664,0.327643,0.522018
0.29167,0.327728,0.522061
0.291663,0.327827,0.522101
0.29166,0.327907,0.522134
0.291659,0.328011,0.522179
0.291658,0.328108,0.52222
0.291664,0.328197,0.522261
0.291656,0.328297,0.522301
0.291654,0.328393,0.522343
0.291653,0.328486,0.522385
0.29165,0.328583,0.522426
0.291648,0.328677,0.522468
0.291646,0.328773,0.522511
0.291646,0.328867,0.522555
0.291642,0.328959,0.5226
0.291634,0.329055,0.522656
0.29164,0.329143,0.522696
0.291635,0.329242,0.522735
0.291631,0.329339,0.52278
0.291625,0.329435,0.522827
0.291621,0.32953,0.522871
0.291617,0.329612,0.522914
0.291614,0.329715,0.522961
0.291611,0.329812,0.523009
0.291606,0.329911,0.523051
0.291605,0.330005,0.523097
0.291593,0.3301,0.523156
0.291596,0.330196,0.523191
0.291593,0.330294,0.523233
0.29159,0.33039,0.523279
0.291588,0.330487,0.523326
0.291585,0.330584,0.523374
0.29158,0.330682,0.52342
0.291579,0.33078,0.523468
0.291575,0.330865,0.523507
0.291573,0.330969,0.523556
0.291566,0.331069,0.523614
0.291565,0.331169,0.523652
0.291563,0.331268,0.523695
0.291561,0.331365,0.523739
0.291558,0.331463,0.523781
0.29155,0.331558,0.523834
0.291551,0.331655,0.523867
0.291548,0.331755,0.523905
0.291547,0.331851,0.523948
0.291545,0.331947,0.523987
0.291544,0.332044,0.524028
0.29154,0.33214,0.524065
0.291537,0.332237,0.524102
0.291535,0.332334,0.524146
0.291537,0.33243,0.524184
0.291537,0.332527,0.524222
0.291536,0.332623,0.524259
0.291537,0.332718,0.524294
0.29154,0.332815,0.524329
0.29154,0.33291,0.524364
0.291541,0.333007,0.524397
0.291538,0.3331,0.524447
0.291553,0.33319,0.524473
0.291546,0.333287,0.524515
0.291558,0.333378,0.524542
0.291558,0.333477,0.524571
0.291559,0.333566,0.524622
0.291553,0.333665,0.524658
0.291559,0.333765,0.524683
0.291563,0.33385,0.524726
0.291565,0.333951,0.524752
0.291561,0.334039,0.524779
0.291575,0.334133,0.524817
0.291574,0.334235,0.524853
0.291575,0.334325,0.524908
0.291581,0.334422,0.524935
0.291581,0.334521,0.52497
0.291592,0.334607,0.525004
0.291594,0.334706,0.525042
0.291595,0.334803,0.525081
0.291601,0.334897,0.525122
0.291609,0.334992,0.525159
0.291612,0.335086,0.525198
0.291618,0.335183,0.52524
0.291625,0.335278,0.525283
0.291632,0.335373,0.525328
0.291638,0.335469,0.525373
0.291644,0.335564,0.525419
0.291647,0.33566,0.525464
0.291654,0.335755,0.525509
0.291666,0.335845,0.525559
0.291667,0.335943,0.525603
0.291669,0.336041,0.52565
0.291672,0.336134,0.525697
0.291677,0.336231,0.525742
0.29168,0.336324,0.525787
0.291684,0.33642,0.525832
0.291689,0.336516,0.525884
0.291692,0.336611,0.525924
0.291697,0.336706,0.52597
0.2917,0.336802,0.526015
0.291705,0.336896,0.526058
0.291707,0.336995,0.526101
0.291711,0.337088,0.526147
0.291713,0.337186,0.526194
0.291714,0.337284,0.526243
0.291722,0.337375,0.526286
0.291721,0.337476,0.52633
0.291723,0.337569,0.526377
0.291725,0.337665,0.526425
0.291728,0.33776,0.526467
0.291731,0.337854,0.52651
0.291731,0.33795,0.526554
0.291732,0.338047,0.526597
0.291732,0.338145,0.526641
0.291737,0.338233,0.5267
0.291737,0.338334,0.526731
0.291739,0.338432,0.526775
0.291739,0.338528,0.526811
0.291745,0.338623,0.526855
0.291747,0.338722,0.526897
0.29175,0.338819,0.52694
0.291751,0.338919,0.526979
0.291755,0.339016,0.527019
0.291757,0.339114,0.527059
0.291756,0.339208,0.52711
0.291762,0.339308,0.527136
0.291769,0.339408,0.527174
0.291773,0.339509,0.527211
0.291777,0.339607,0.527247
0.291782,0.339705,0.527286
0.291787,0.339805,0.527328
0.291791,0.339904,0.527366
0.291796,0.340004,0.52741
0.2918,0.340103,0.527449
0.291804,0.340205,0.527494
0.291803,0.3403,0.527548
0.291812,0.340402,0.527576
0.291819,0.340503,0.527618
0.291829,0.340596,0.527658
0.29183,0.340701,0.527697
0.291825,0.3408,0.52775
0.291834,0.340901,0.527775
0.291837,0.340997,0.527825
0.291856,0.341091,0.527854
0.291859,0.341194,0.527882
0.291867,0.341286,0.527932
0.29187,0.341392,0.527956
0.291877,0.341493,0.52799
0.29189,0.341583,0.528025
0.291892,0.341687,0.528062
0.291889,0.341788,0.528112
0.291908,0.34188,0.528136
0.291909,0.341986,0.528171
0.291909,0.342081,0.528219
0.291919,0.34218,0.528245
0.291927,0.342277,0.528279
0.291934,0.342373,0.528315
0.29194,0.34247,0.528354
0.291948,0.342568,0.528392
0.291954,0.342663,0.528429
0.291954,0.342759,0.528482
0.291963,0.342857,0.528513
0.291974,0.342952,0.528545
0.291978,0.343051,0.528584
0.291985,0.343145,0.528618
0.291995,0.343241,0.528658
0.291997,0.34333,0.528711
0.292002,0.343434,0.528742
0.29201,0.34353,0.528778
0.292014,0.343628,0.528822
0.292018,0.343724,0.528862
0.292023,0.343822,0.528905
0.292026,0.343916,0.528946
0.292034,0.344011,0.528988
0.292036,0.344109,0.52903
0.292042,0.344205,0.529072
0.29205,0.3443,0.529116
0.292052,0.344398,0.529163
0.292058,0.344495,0.529207
0.292061,0.344594,0.52925
0.292068,0.344692,0.529294
0.292078,0.344789,0.52934
0.292085,0.344886,0.529381
0.292093,0.344985,0.52942
0.292103,0.345083,0.529463
0.292112,0.345182,0.529503
0.292121,0.345282,0.529539
0.292131,0.34538,0.529576
0.292141,0.345481,0.529614
0.292151,0.345579,0.52965
0.29216,0.34568,0.529688
0.292169,0.345778,0.529728
0.29218,0.345879,0.529765
0.292189,0.345977,0.529798
0.292195,0.346072,0.529851
0.292209,0.346173,0.529873
0.29222,0.346274,0.529908
0.292231,0.346375,0.529944
0.292243,0.346472,0.52998
0.292245,0.34657,0.530035
0.292256,0.346673,0.530061
0.292271,0.346773,0.530095
0.292285,0.346872,0.530128
0.292291,0.346976,0.530166
0.292305,0.347074,0.530205
0.292312,0.347177,0.530244
0.29232,0.347281,0.530283
0.292337,0.347375,0.530326
0.292342,0.347481,0.530364
0.29234,0.347581,0.530419
0.29236,0.347677,0.530451
0.292363,0.347785,0.530487
0.29237,0.347878,0.530547
0.292373,0.347987,0.530582
0.292378,0.34809,0.530623
0.292383,0.34818,0.530678
0.292386,0.348285,0.530714
0.292391,0.34839,0.53076
0.292394,0.348491,0.530804
0.292397,0.348592,0.530847
0.292399,0.348686,0.530908
0.292406,0.348789,0.530944
0.292401,0.348891,0.531004
0.292416,0.348987,0.531042
0.292417,0.349093,0.531084
0.29242,0.349178,0.531128
0.292418,0.349292,0.531176
0.292421,0.349395,0.531229
0.292421,0.349498,0.531275
0.292419,0.349599,0.531324
0.292421,0.349699,0.531367
0.292421,0.349796,0.531412
0.29242,0.349894,0.531452
0.292423,0.349982,0.531515
0.292421,0.350085,0.531547
0.292421,0.350186,0.531586
0.292421,0.350281,0.531626
0.292421,0.350379,0.531664
0.292421,0.350478,0.531705
0.29242,0.350574,0.531744
0.292413,0.350673,0.531801
0.292419,0.350772,0.531824
0.292425,0.35087,0.53186
0.29243,0.350969,0.531893
0.292431,0.35107,0.531924
0.292434,0.351171,0.531956
0.292438,0.351271,0.531992
0.292444,0.35137,0.532023
0.292449,0.35147,0.532051
0.292454,0.351569,0.532082
0.292457,0.351674,0.532116
0.292464,0.351775,0.532148
0.292469,0.351875,0.532181
0.292478,0.351976,0.532208
0.292482,0.35208,0.532244
0.292493,0.35218,0.532274
0.292499,0.352283,0.532308
0.292509,0.352386,0.532343
0.292509,0.352486,0.532393
0.292524,0.352589,0.532412
0.292539,0.352694,0.532445
0.292552,0.352787,0.532494
0.292564,0.352896,0.532517
0.292573,0.353004,0.532547
0.292584,0.353109,0.532581
0.292597,0.353212,0.532613
0.292612,0.353314,0.532654
0.292619,0.353421,0.532694
0.292632,0.353524,0.532741
0.292631,0.353628,0.532797
0.292646,0.353732,0.532827
0.292661,0.353833,0.532864
0.29267,0.35394,0.53291
0.292679,0.354042,0.532951
0.292687,0.354145,0.532994
0.292692,0.354249,0.533038
0.292701,0.354351,0.533083
0.292714,0.354447,0.533131
0.292717,0.354557,0.533171
0.292713,0.354659,0.533232
0.292723,0.354763,0.533265
0.292729,0.354865,0.533306
0.292737,0.354965,0.533351
0.29274,0.355066,0.533395
0.292745,0.355167,0.533442
0.292746,0.355266,0.533486
0.29275,0.355367,0.53353
0.292752,0.355468,0.53358
0.292753,0.355566,0.533626
0.292756,0.355668,0.533673
0.292755,0.355769,0.533724
0.292761,0.355865,0.533762
0.292764,0.355955,0.533832
0.292764,0.356063,0.533865
0.292768,0.356165,0.53391
0.29277,0.356268,0.533954
0.292775,0.356366,0.533995
0.292777,0.356457,0.534055
0.292781,0.356561,0.534087
0.292786,0.356665,0.534127
0.292784,0.356763,0.534184
0.292792,0.356867,0.534212
0.292792,0.356963,0.534264
0.292809,0.357056,0.534294
0.292812,0.357163,0.534328
0.292813,0.357267,0.534369
0.292816,0.357366,0.534413
0.292821,0.357467,0.534456
0.292823,0.357568,0.534496
0.29283,0.357667,0.534537
0.29284,0.357768,0.534581
0.292846,0.357867,0.534621
0.292853,0.357971,0.534663
0.292862,0.358071,0.534706
0.292871,0.358172,0.534741
0.292878,0.358275,0.534782
0.292886,0.358377,0.534823
0.292896,0.358479,0.534858
0.292902,0.358583,0.534898
0.292911,0.358684,0.534932
0.29292,0.358787,0.534972
0.292928,0.358888,0.535006
0.292937,0.358989,0.535043
0.292946,0.359091,0.535076
0.292954,0.359188,0.535114
0.292951,0.359286,0.535169
0.29296,0.35939,0.535197
0.292969,0.35949,0.535227
0.292976,0.359588,0.535262
0.292978,0.359686,0.535294
0.29298,0.35979,0.535333
0.292982,0.359889,0.535373
0.292987,0.359986,0.535411
0.292997,0.360078,0.535449
0.292995,0.360182,0.53548
0.292995,0.360283,0.535521
0.292996,0.360384,0.535556
0.292997,0.36048,0.535596
0.292998,0.360577,0.535637
0.292995,0.360674,0.535673
0.292991,0.360773,0.535719
0.29299,0.360871,0.535757
0.292989,0.360968,0.535799
0.292986,0.361064,0.535844
0.292982,0.361164,0.535886
0.292981,0.361258,0.535929
0.292969,0.361354,0.535987
0.292973,0.361452,0.536017
0.292971,0.361552,0.536058
0.292968,0.361652,0.536098
0.292966,0.361748,0.53614
0.292965,0.361847,0.536183
0.292962,0.361946,0.536224
0.292961,0.362048,0.536266
0.292959,0.36215,0.53631
0.292961,0.36225,0.536349
0.292962,0.362353,0.536386
0.292964,0.362454,0.536426
0.292966,0.362557,0.536468
0.292963,0.362655,0.536527
0.29297,0.362757,0.536558
0.292975,0.36286,0.536592
0.29297,0.36296,0.536648
0.292978,0.363065,0.536678
0.292978,0.363163,0.536728
0.292986,0.363269,0.536755
0.292992,0.363373,0.536788
0.292998,0.363475,0.536822
0.293006,0.363577,0.53686
0.293003,0.363677,0.536914
0.293022,0.363774,0.536939
0.293028,0.363881,0.536969
0.293033,0.363977,0.537023
0.293048,0.36408,0.537047
0.293049,0.364193,0.537082
0.293053,0.364299,0.53712
0.293063,0.364398,0.537151
0.29307,0.3645,0.537188
0.293076,0.364604,0.537228
0.293082,0.364707,0.537269
0.29309,0.364798,0.537329
0.293098,0.364904,0.537354
0.293103,0.365009,0.53739
0.293109,0.36511,0.537427
0.293116,0.365209,0.537473
0.293118,0.365312,0.537513
0.293124,0.36541,0.537559
0.293129,0.36551,0.537601
0.293133,0.365608,0.537646
0.29314,0.365705,0.537687
0.293145,0.365802,0.537734
0.293145,0.365901,0.537774
0.293145,0.365997,0.537823
0.293149,0.36609,0.537873
0.293149,0.366186,0.537922
0.293149,0.366281,0.53797
0.293147,0.366375,0.538018
0.293147,0.366468,0.538064
0.293139,0.366559,0.538128
0.293143,0.36665,0.538171
0.293143,0.366744,0.538218
0.29314,0.366835,0.538265
0.293138,0.366925,0.538312
0.293134,0.367017,0.538359
0.293131,0.367105,0.538404
0.293127,0.367196,0.538449
0.29312,0.367289,0.538495
0.293118,0.367374,0.538535
0.293115,0.367464,0.538573
0.29311,0.367554,0.538613
0.293108,0.367643,0.538652
0.293105,0.367732,0.538691
0.293103,0.36782,0.538729
0.293104,0.367905,0.538758
0.293103,0.36799,0.538798
0.293097,0.368081,0.538836
0.293093,0.368171,0.538874
0.293093,0.368256,0.538911
0.293092,0.368347,0.538947
0.293088,0.368438,0.538981
0.293089,0.368527,0.539017
0.293098,0.368609,0.53906
0.293092,0.368704,0.539088
0.293097,0.368792,0.539124
0.293099,0.368884,0.539157
0.293102,0.368976,0.539188
0.293107,0.369066,0.539222
0.293109,0.36916,0.539255
0.293113,0.369252,0.539292
0.293116,0.369344,0.539328
0.293119,0.369438,0.539365
0.293125,0.369533,0.539402
0.293132,0.369623,0.539433
0.293136,0.369718,0.539469
0.293138,0.369814,0.539511
0.293144,0.369907,0.539551
0.293146,0.370005,0.539594
0.293148,0.370101,0.539638
0.293154,0.370195,0.539684
0.293164,0.370285,0.539729
0.293161,0.370384,0.539771
0.293168,0.370478,0.53982
0.293159,0.370576,0.539884
0.293165,0.370675,0.539915
0.293166,0.370775,0.539957
0.293175,0.370865,0.54
0.293171,0.370966,0.540043
0.293168,0.371054,0.540108
