target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,force_x,force_y,force_z,qw,qx,qy,qz
0.463289,-0.206704,0.246222,0.46367,-0.206202,0.246474,-0.000380709,-0.00050182,-0.000252488,-0.134303,-0.169699,-0.0583985,0.505635,-0.500142,0.494826,0.499338
0.463286,-0.206707,0.246221,0.463672,-0.206202,0.246477,-0.000385586,-0.000504958,-0.000255948,-0.151462,-0.166445,-0.077181,0.505634,-0.500145,0.494825,0.499336
0.463283,-0.20671,0.24622,0.463672,-0.206199,0.246477,-0.000389578,-0.000511146,-0.000256932,-0.148998,-0.172148,-0.0702765,0.505632,-0.500145,0.494825,0.499338
0.463279,-0.206713,0.246219,0.463673,-0.206198,0.246478,-0.000393707,-0.000515463,-0.000258598,-0.151921,-0.174523,-0.0701574,0.505633,-0.500146,0.494824,0.499338
0.463275,-0.206716,0.246218,0.463673,-0.206197,0.246477,-0.000397185,-0.000519309,-0.00025938,-0.146901,-0.170037,-0.0727501,0.505632,-0.500146,0.494823,0.499339
0.463272,-0.20672,0.246217,0.463673,-0.206196,0.246477,-0.000401124,-0.000523175,-0.00025943,-0.141022,-0.164133,-0.0597315,0.505633,-0.500147,0.494823,0.499338
0.463268,-0.206723,0.246216,0.463674,-0.206194,0.246476,-0.000405729,-0.0005291,-0.000260176,-0.149945,-0.170527,-0.0519059,0.505633,-0.500147,0.494821,0.49934
0.463265,-0.206726,0.246215,0.463675,-0.206193,0.246475,-0.000409997,-0.000533013,-0.000259638,-0.147279,-0.157301,-0.0384479,0.505633,-0.500145,0.494822,0.499342
0.463261,-0.206729,0.246214,0.463674,-0.206194,0.246478,-0.000413484,-0.000535183,-0.000263077,-0.149167,-0.145243,-0.0647243,0.505631,-0.500148,0.494822,0.49934
0.463257,-0.206732,0.246214,0.463676,-0.206191,0.246476,-0.000418844,-0.000541018,-0.000262802,-0.156946,-0.163605,-0.0544183,0.50563,-0.500149,0.49482,0.499341
0.463254,-0.206736,0.246213,0.463678,-0.20619,0.246481,-0.000423939,-0.000545886,-0.000267996,-0.161046,-0.160692,-0.0799589,0.505629,-0.500152,0.49482,0.49934
0.46325,-0.206739,0.246212,0.463678,-0.206188,0.246476,-0.000427769,-0.000550713,-0.00026457,-0.164549,-0.172338,-0.0514212,0.505628,-0.500149,0.49482,0.499344
0.463246,-0.206742,0.246211,0.463677,-0.206186,0.246476,-0.000430906,-0.000555557,-0.000264459,-0.15584,-0.168547,-0.0356893,0.505628,-0.500148,0.494817,0.499348
0.463242,-0.206745,0.24621,0.463677,-0.206187,0.246477,-0.000434327,-0.000558215,-0.000266335,-0.148981,-0.150031,-0.0565979,0.505627,-0.50015,0.494819,0.499346
0.463239,-0.206748,0.246209,0.463679,-0.206185,0.246478,-0.00044025,-0.000563005,-0.000268817,-0.155862,-0.150575,-0.055353,0.505627,-0.500152,0.494817,0.499345
0.463235,-0.206751,0.246209,0.463679,-0.20618,0.246475,-0.000444025,-0.000571804,-0.000266116,-0.157426,-0.190131,-0.0320965,0.505626,-0.500152,0.494813,0.49935
0.463231,-0.206755,0.246208,0.463679,-0.206183,0.246477,-0.000448134,-0.000571586,-0.000268905,-0.153633,-0.145761,-0.0474081,0.505626,-0.500155,0.494815,0.499345
0.463227,-0.206758,0.246207,0.46368,-0.206182,0.246477,-0.000452924,-0.000575508,-0.000270013,-0.154306,-0.140785,-0.0508234,0.505624,-0.500154,0.494816,0.499347
0.463223,-0.206761,0.246206,0.463679,-0.20618,0.246478,-0.000456346,-0.000581237,-0.000271934,-0.151219,-0.167791,-0.0644811,0.505624,-0.500155,0.494814,0.499348
0.463219,-0.206764,0.246205,0.463683,-0.206177,0.246479,-0.000464046,-0.000586663,-0.000274149,-0.181242,-0.17992,-0.0841434,0.505624,-0.500159,0.494811,0.499347
0.463215,-0.206767,0.246205,0.463681,-0.206181,0.246478,-0.000466093,-0.00058547,-0.000273168,-0.163721,-0.150041,-0.0617632,0.505625,-0.500155,0.494815,0.499346
0.463211,-0.20677,0.246204,0.463684,-0.206175,0.246478,-0.000472836,-0.000595237,-0.000274542,-0.179329,-0.190654,-0.0600294,0.505623,-0.500158,0.494811,0.49935
0.463207,-0.206773,0.246203,0.463682,-0.20618,0.24648,-0.000474788,-0.000593329,-0.000276517,-0.15355,-0.139631,-0.0674313,0.505623,-0.50016,0.494813,0.499345
0.463203,-0.206776,0.246202,0.463684,-0.206173,0.24648,-0.000481504,-0.000602615,-0.000277404,-0.169888,-0.174294,-0.0636006,0.505621,-0.50016,0.49481,0.499349
0.463199,-0.206779,0.246201,0.463685,-0.206175,0.246479,-0.000486479,-0.000604072,-0.000277487,-0.171853,-0.146833,-0.0583816,0.505622,-0.50016,0.494811,0.499347
0.463195,-0.206782,0.246201,0.463685,-0.206174,0.246478,-0.000490271,-0.000607826,-0.000277599,-0.166766,-0.1485,-0.0571309,0.505622,-0.50016,0.49481,0.499349
0.46319,-0.206785,0.2462,0.463685,-0.206172,0.246477,-0.000494797,-0.000613395,-0.000277429,-0.172277,-0.165647,-0.0435979,0.505623,-0.50016,0.494807,0.499351
0.463186,-0.206788,0.246199,0.463686,-0.20617,0.246481,-0.00049975,-0.000618418,-0.000281777,-0.183807,-0.170838,-0.0757661,0.505621,-0.500163,0.494806,0.499351
0.463182,-0.206791,0.246199,0.463685,-0.206169,0.246478,-0.000502677,-0.000621857,-0.000279854,-0.170366,-0.16583,-0.0494695,0.505619,-0.50016,0.494807,0.499355
0.463178,-0.206794,0.246198,0.463687,-0.206165,0.246477,-0.000509481,-0.000628404,-0.000278845,-0.18989,-0.18642,-0.0410821,0.505616,-0.500162,0.494805,0.499357
0.463174,-0.206797,0.246197,0.463687,-0.206167,0.24648,-0.00051305,-0.000629322,-0.00028268,-0.174237,-0.156962,-0.0737994,0.505618,-0.500162,0.494806,0.499354
0.463169,-0.2068,0.246196,0.463686,-0.206165,0.246478,-0.000517229,-0.000634949,-0.000281567,-0.168722,-0.163525,-0.0447978,0.505617,-0.500162,0.494805,0.499358
0.463165,-0.206802,0.246196,0.463687,-0.206165,0.24648,-0.000522454,-0.000637071,-0.000284653,-0.170125,-0.149967,-0.0631486,0.505615,-0.500164,0.494805,0.499356
0.463161,-0.206805,0.246195,0.463689,-0.206161,0.246479,-0.000528428,-0.000644667,-0.000283678,-0.171073,-0.167828,-0.0344697,0.505617,-0.500165,0.494802,0.499357
0.463156,-0.206808,0.246194,0.463689,-0.206164,0.24648,-0.000532546,-0.000644509,-0.000285863,-0.170847,-0.145308,-0.0447776,0.505617,-0.500165,0.494804,0.499355
0.463152,-0.206811,0.246194,0.463687,-0.206164,0.24648,-0.000535745,-0.000647228,-0.000285778,-0.173034,-0.148885,-0.0453548,0.505615,-0.500165,0.494805,0.499356
0.463147,-0.206814,0.246193,0.463689,-0.206163,0.246479,-0.000541494,-0.000650629,-0.000286262,-0.185464,-0.157391,-0.0510771,0.505615,-0.500167,0.494804,0.499355
0.463143,-0.206816,0.246192,0.463689,-0.206163,0.24648,-0.000545962,-0.000653214,-0.000287354,-0.179188,-0.134135,-0.0553918,0.505615,-0.500166,0.494805,0.499355
0.463138,-0.206819,0.246192,0.463689,-0.206162,0.246479,-0.000550992,-0.000657451,-0.000287108,-0.186182,-0.150959,-0.0480552,0.505614,-0.500167,0.494804,0.499357
0.463134,-0.206822,0.246191,0.463691,-0.20616,0.24648,-0.00055681,-0.000662283,-0.000288594,-0.193574,-0.167179,-0.0562555,0.505616,-0.500168,0.494801,0.499356
0.463129,-0.206825,0.246191,0.463691,-0.206159,0.24648,-0.000561639,-0.00066519,-0.000288987,-0.199322,-0.156884,-0.0540493,0.505613,-0.500169,0.494801,0.499357
0.463125,-0.206827,0.24619,0.463691,-0.206159,0.246481,-0.000566674,-0.000668103,-0.00029127,-0.194839,-0.143312,-0.0645838,0.505614,-0.500171,0.494801,0.499356
0.46312,-0.20683,0.246189,0.46369,-0.206158,0.246479,-0.000570287,-0.000671746,-0.000289714,-0.179897,-0.13899,-0.0465817,0.505613,-0.500166,0.494802,0.49936
0.463115,-0.206832,0.246189,0.463691,-0.206158,0.246479,-0.000576063,-0.000674724,-0.000290487,-0.184341,-0.142085,-0.0448648,0.505614,-0.500168,0.4948,0.49936
0.463111,-0.206835,0.246188,0.463691,-0.206157,0.246479,-0.00058086,-0.000677776,-0.000291107,-0.184315,-0.141589,-0.0584277,0.505614,-0.500167,0.4948,0.49936
0.463106,-0.206838,0.246188,0.463691,-0.206156,0.24648,-0.000585196,-0.000682055,-0.000292499,-0.183661,-0.145435,-0.067605,0.505611,-0.500168,0.4948,0.499362
0.463101,-0.20684,0.246187,0.463692,-0.206154,0.246481,-0.000591064,-0.000686544,-0.000293677,-0.192609,-0.167622,-0.0671426,0.505612,-0.500172,0.494796,0.499361
0.463096,-0.206843,0.246186,0.463694,-0.206154,0.246482,-0.000597873,-0.00068866,-0.000295117,-0.202943,-0.162892,-0.0698593,0.505613,-0.500173,0.494798,0.499358
0.463091,-0.206845,0.246186,0.463694,-0.206152,0.24648,-0.000602222,-0.000693269,-0.000293902,-0.197747,-0.174539,-0.043186,0.505612,-0.50017,0.494797,0.499362
0.463087,-0.206847,0.246185,0.463694,-0.206151,0.246479,-0.000607455,-0.000696795,-0.000293198,-0.20182,-0.17071,-0.0455615,0.50561,-0.50017,0.494797,0.499364
0.463082,-0.20685,0.246185,0.463693,-0.206154,0.24648,-0.000610934,-0.000695775,-0.000294754,-0.196111,-0.135468,-0.0580534,0.505611,-0.500172,0.494798,0.499361
0.463077,-0.206852,0.246184,0.463694,-0.206153,0.246479,-0.000616896,-0.000699388,-0.000294878,-0.207829,-0.143537,-0.0548773,0.505612,-0.50017,0.494798,0.499361
0.463072,-0.206855,0.246184,0.463694,-0.20615,0.24648,-0.000622584,-0.000704116,-0.000296137,-0.220739,-0.166272,-0.0640387,0.50561,-0.500172,0.494797,0.499362
0.463067,-0.206857,0.246183,0.463695,-0.206148,0.246481,-0.000628522,-0.00070927,-0.000297256,-0.222393,-0.177089,-0.06478,0.505609,-0.500173,0.494795,0.499365
0.463062,-0.206859,0.246183,0.463695,-0.206146,0.24648,-0.000633249,-0.000712839,-0.000296948,-0.219129,-0.180237,-0.0603986,0.505608,-0.500173,0.494794,0.499366
0.463057,-0.206861,0.246182,0.463695,-0.206147,0.246482,-0.000638191,-0.000714198,-0.00029946,-0.214782,-0.164537,-0.0732367,0.505607,-0.500175,0.494794,0.499366
0.463052,-0.206864,0.246182,0.463696,-0.206147,0.24648,-0.000643989,-0.000716852,-0.000297722,-0.221093,-0.172176,-0.0493676,0.505608,-0.500173,0.494795,0.499365
0.463047,-0.206866,0.246181,0.463697,-0.206146,0.246481,-0.000650336,-0.000719296,-0.000299276,-0.23836,-0.173215,-0.0654171,0.505609,-0.500174,0.494794,0.499365
0.463041,-0.206868,0.246181,0.463696,-0.206145,0.246481,-0.000654799,-0.000723299,-0.000300272,-0.224141,-0.175795,-0.0602648,0.505609,-0.500174,0.494791,0.499367
0.463036,-0.20687,0.24618,0.463696,-0.206144,0.24648,-0.000659975,-0.000726272,-0.000299609,-0.21181,-0.160046,-0.0441849,0.505606,-0.500175,0.494792,0.499368
0.463031,-0.206872,0.24618,0.463696,-0.206142,0.246479,-0.00066514,-0.000729684,-0.000299032,-0.204823,-0.167961,-0.0369792,0.505607,-0.500173,0.494791,0.49937
0.463026,-0.206874,0.24618,0.463697,-0.206143,0.246479,-0.000671539,-0.000730559,-0.000299439,-0.218566,-0.15193,-0.0416227,0.505606,-0.500174,0.494794,0.499367
0.463021,-0.206876,0.246179,0.463696,-0.206144,0.246481,-0.000675238,-0.00073156,-0.000301883,-0.208469,-0.133723,-0.0608844,0.505608,-0.500172,0.494793,0.499368
0.463015,-0.206878,0.246179,0.463697,-0.206143,0.246482,-0.000682168,-0.000734553,-0.000302772,-0.228212,-0.143037,-0.0666737,0.505607,-0.500175,0.494791,0.499367
0.46301,-0.20688,0.246178,0.463697,-0.206142,0.246479,-0.000687314,-0.00073735,-0.00030088,-0.222636,-0.135514,-0.0483943,0.505608,-0.500174,0.494791,0.499368
0.463005,-0.206882,0.246178,0.463697,-0.206141,0.24648,-0.000692782,-0.000740571,-0.000302192,-0.226534,-0.152008,-0.0572732,0.505606,-0.500176,0.494791,0.499369
0.462999,-0.206883,0.246178,0.463699,-0.206142,0.24648,-0.000699666,-0.000741315,-0.000302537,-0.231362,-0.139619,-0.0475033,0.505605,-0.500177,0.494792,0.499367
0.462994,-0.206885,0.246177,0.463698,-0.206142,0.246481,-0.000704682,-0.000742813,-0.000303985,-0.228355,-0.131019,-0.0543442,0.505608,-0.500178,0.49479,0.499365
0.462988,-0.206887,0.246177,0.4637,-0.206142,0.246485,-0.000711299,-0.000744839,-0.000307918,-0.237644,-0.125019,-0.0787124,0.505606,-0.500178,0.49479,0.499367
0.462983,-0.206888,0.246176,0.4637,-0.206139,0.246483,-0.000716981,-0.000749011,-0.000306968,-0.232045,-0.143263,-0.0569354,0.505606,-0.500179,0.494789,0.499367
0.462977,-0.20689,0.246176,0.4637,-0.206138,0.246482,-0.000722437,-0.000752444,-0.0003061,-0.237657,-0.149754,-0.0582584,0.505606,-0.500177,0.494787,0.49937
0.462972,-0.206892,0.246176,0.4637,-0.206137,0.246484,-0.000728568,-0.000754795,-0.000308328,-0.232397,-0.15525,-0.0577722,0.505605,-0.500181,0.494787,0.499368
0.462966,-0.206893,0.246175,0.4637,-0.206137,0.246481,-0.000734098,-0.00075621,-0.000305692,-0.238287,-0.15497,-0.0536447,0.505605,-0.500179,0.494787,0.49937
0.46296,-0.206895,0.246175,0.463702,-0.206133,0.246482,-0.000741427,-0.000761978,-0.00030684,-0.252047,-0.183795,-0.0649682,0.505603,-0.500181,0.494785,0.499373
0.462955,-0.206896,0.246175,0.463702,-0.206136,0.246484,-0.000747099,-0.000760576,-0.0003089,-0.250654,-0.144675,-0.0744603,0.505604,-0.500181,0.494787,0.499369
0.462949,-0.206897,0.246175,0.463701,-0.206133,0.246482,-0.000751568,-0.000764519,-0.000307732,-0.242076,-0.157567,-0.0602098,0.505602,-0.500182,0.494785,0.499372
0.462943,-0.206899,0.246174,0.463701,-0.206135,0.246481,-0.000757408,-0.000764252,-0.000307191,-0.239661,-0.140811,-0.055043,0.505603,-0.50018,0.494786,0.499371
0.462938,-0.2069,0.246174,0.463702,-0.206132,0.246484,-0.000764649,-0.000767811,-0.000309774,-0.251614,-0.152079,-0.0644105,0.505601,-0.500184,0.494784,0.499372
0.462932,-0.206901,0.246174,0.4637,-0.206134,0.246482,-0.000768692,-0.000767135,-0.000307815,-0.236095,-0.129426,-0.0516226,0.505604,-0.50018,0.494785,0.499372
0.462926,-0.206902,0.246173,0.463702,-0.206132,0.246482,-0.000776341,-0.00077048,-0.000308064,-0.252851,-0.133247,-0.0564028,0.5056,-0.50018,0.494787,0.499374
0.46292,-0.206904,0.246173,0.463702,-0.20613,0.246482,-0.000781889,-0.000773232,-0.000308414,-0.258038,-0.153444,-0.0576127,0.505601,-0.500184,0.494782,0.499374
0.462914,-0.206905,0.246173,0.463702,-0.206132,0.246482,-0.000788099,-0.000772699,-0.000308924,-0.254291,-0.138845,-0.0585688,0.5056,-0.500182,0.494785,0.499374
0.462908,-0.206906,0.246173,0.463702,-0.206132,0.246483,-0.000793346,-0.0007737,-0.000310687,-0.245367,-0.132754,-0.0653008,0.505603,-0.500184,0.494784,0.499371
0.462902,-0.206907,0.246173,0.463702,-0.206131,0.246483,-0.00080017,-0.00077526,-0.000310034,-0.251601,-0.13528,-0.0460236,0.505602,-0.500182,0.494784,0.499372
0.462896,-0.206907,0.246172,0.463704,-0.20613,0.246483,-0.000807315,-0.000777962,-0.000310833,-0.258775,-0.138319,-0.0502412,0.505601,-0.500185,0.494782,0.499374
0.46289,-0.206908,0.246172,0.463703,-0.206132,0.246483,-0.000812468,-0.000776747,-0.000310828,-0.238699,-0.106676,-0.0424038,0.5056,-0.500182,0.494785,0.499374
0.462884,-0.206909,0.246172,0.463703,-0.206131,0.246482,-0.000818843,-0.000777842,-0.000309805,-0.243861,-0.109394,-0.0257944,0.505602,-0.500184,0.494784,0.499371
0.462878,-0.20691,0.246172,0.463703,-0.206129,0.246481,-0.000824812,-0.000780713,-0.000309358,-0.249164,-0.124877,-0.0308533,0.505599,-0.500182,0.494784,0.499376
0.462872,-0.20691,0.246172,0.463703,-0.206129,0.246482,-0.000831299,-0.000781398,-0.000310817,-0.261492,-0.112995,-0.055256,0.5056,-0.500185,0.494782,0.499374
0.462866,-0.206911,0.246171,0.463703,-0.206128,0.246481,-0.000837213,-0.000782958,-0.00031005,-0.258501,-0.123868,-0.0423949,0.505599,-0.500181,0.494784,0.499377
0.46286,-0.206912,0.246171,0.463702,-0.206131,0.24648,-0.000842347,-0.000781036,-0.00030898,-0.251535,-0.101325,-0.0365284,0.505601,-0.500182,0.494784,0.499374
0.462853,-0.206912,0.246171,0.463704,-0.206127,0.246482,-0.000850841,-0.000785358,-0.000310749,-0.268311,-0.125654,-0.0445221,0.505599,-0.500184,0.494782,0.499376
0.462847,-0.206913,0.246171,0.463703,-0.206129,0.246482,-0.000855523,-0.000783149,-0.000311237,-0.259321,-0.0971913,-0.0475789,0.505601,-0.500183,0.494783,0.499374
0.462841,-0.206913,0.246171,0.463703,-0.20613,0.246483,-0.000862313,-0.000782596,-0.000312655,-0.263903,-0.0903346,-0.0499988,0.505599,-0.500185,0.494784,0.499374
0.462834,-0.206913,0.246171,0.463705,-0.206126,0.246482,-0.00087057,-0.000787504,-0.000311123,-0.271436,-0.123066,-0.040179,0.505598,-0.500185,0.494781,0.499376
0.462828,-0.206913,0.246171,0.463705,-0.206127,0.246484,-0.000877314,-0.000786685,-0.000313256,-0.261257,-0.103414,-0.049102,0.505596,-0.500187,0.494783,0.499375
0.462822,-0.206913,0.246171,0.463706,-0.206125,0.246484,-0.000883909,-0.000788241,-0.00031355,-0.263368,-0.112843,-0.0484388,0.505597,-0.500189,0.49478,0.499374
0.462815,-0.206914,0.24617,0.463705,-0.206127,0.246483,-0.000889515,-0.000786719,-0.00031219,-0.272546,-0.10097,-0.0458362,0.505598,-0.500186,0.494782,0.499374
0.462809,-0.206914,0.24617,0.463704,-0.206127,0.246482,-0.000895183,-0.000786731,-0.000311217,-0.270746,-0.0946819,-0.0391986,0.5056,-0.500184,0.494782,0.499375
0.462802,-0.206914,0.24617,0.463704,-0.206128,0.246483,-0.000901974,-0.000785803,-0.000312787,-0.275638,-0.0816118,-0.0510552,0.505598,-0.500186,0.494783,0.499374
0.462796,-0.206913,0.24617,0.463704,-0.206127,0.246483,-0.000908566,-0.000786111,-0.000313151,-0.27657,-0.0916084,-0.0442625,0.505601,-0.500185,0.494781,0.499374
0.462789,-0.206913,0.24617,0.463705,-0.206124,0.246483,-0.000916021,-0.000789537,-0.0003132,-0.283746,-0.11769,-0.039236,0.505598,-0.500186,0.494779,0.499378
0.462783,-0.206913,0.24617,0.463705,-0.206126,0.246483,-0.000922201,-0.00078642,-0.000312573,-0.275449,-0.0809273,-0.0444088,0.505598,-0.500186,0.494782,0.499375
0.462776,-0.206913,0.24617,0.463705,-0.206125,0.246483,-0.000928668,-0.000787211,-0.000312361,-0.271693,-0.089426,-0.0383603,0.505597,-0.500187,0.494781,0.499376
0.462769,-0.206912,0.24617,0.463706,-0.206125,0.246486,-0.000936748,-0.000787549,-0.000315368,-0.291624,-0.0885613,-0.0689004,0.505598,-0.500189,0.49478,0.499375
0.462763,-0.206912,0.24617,0.463705,-0.206126,0.246482,-0.000942107,-0.000785908,-0.00031158,-0.280742,-0.0788935,-0.0385064,0.505599,-0.500186,0.49478,0.499375
0.462756,-0.206911,0.24617,0.463707,-0.206123,0.246484,-0.000950778,-0.000787942,-0.00031359,-0.301945,-0.0958563,-0.0521775,0.505596,-0.500188,0.49478,0.499377
0.462749,-0.20691,0.24617,0.463707,-0.206123,0.246484,-0.000958182,-0.000787082,-0.000313865,-0.302736,-0.0944399,-0.0433338,0.505598,-0.500189,0.494778,0.499377
0.462742,-0.20691,0.24617,0.463706,-0.206126,0.246483,-0.000963674,-0.000783207,-0.000312981,-0.292764,-0.0690386,-0.0331128,0.505599,-0.500189,0.49478,0.499372
0.462735,-0.206909,0.24617,0.463706,-0.206124,0.246483,-0.000970399,-0.000784524,-0.000312887,-0.298167,-0.0937059,-0.0333005,0.505598,-0.50019,0.494779,0.499375
0.462729,-0.206908,0.24617,0.463705,-0.206126,0.246482,-0.00097662,-0.000782309,-0.000311368,-0.301107,-0.0774941,-0.0230248,0.505597,-0.500187,0.494781,0.499376
0.462722,-0.206907,0.24617,0.463705,-0.206124,0.246485,-0.000983119,-0.000783515,-0.000314632,-0.291799,-0.0930795,-0.0456986,0.505597,-0.50019,0.494778,0.499375
0.462715,-0.206906,0.24617,0.463704,-0.206124,0.246483,-0.000989628,-0.000781659,-0.000312162,-0.288877,-0.0767675,-0.0243272,0.505596,-0.500188,0.494779,0.499378
0.462708,-0.206905,0.246171,0.463706,-0.206125,0.246484,-0.000997851,-0.000779822,-0.000313827,-0.296211,-0.0675608,-0.0372508,0.505596,-0.500187,0.494781,0.499377
0.462701,-0.206904,0.246171,0.463707,-0.206124,0.246486,-0.00100648,-0.000780079,-0.000315263,-0.306658,-0.0796242,-0.0500093,0.505597,-0.500189,0.49478,0.499376
0.462694,-0.206902,0.246171,0.463706,-0.206125,0.246484,-0.0010123,-0.000777775,-0.000312884,-0.294704,-0.0611404,-0.0312012,0.505598,-0.500186,0.49478,0.499377
0.462687,-0.206901,0.246171,0.463706,-0.206122,0.246484,-0.0010194,-0.000778936,-0.000312703,-0.293951,-0.0696377,-0.0321487,0.505597,-0.500187,0.494778,0.499378
0.462679,-0.206899,0.246171,0.463706,-0.206122,0.246483,-0.00102645,-0.000777937,-0.000312197,-0.289631,-0.0625048,-0.0269462,0.505597,-0.500188,0.494777,0.499378
0.462672,-0.206898,0.246171,0.463707,-0.206124,0.246486,-0.00103434,-0.000774385,-0.000314699,-0.305871,-0.0466469,-0.0530015,0.505596,-0.500191,0.494778,0.499376
0.462665,-0.206896,0.246171,0.463706,-0.206124,0.246482,-0.00104075,-0.000771983,-0.000311086,-0.300405,-0.0503121,-0.0169776,0.505599,-0.500188,0.494779,0.499375
0.462658,-0.206895,0.246171,0.463706,-0.206124,0.246484,-0.00104807,-0.000770627,-0.000312558,-0.306362,-0.0474631,-0.0332395,0.505594,-0.500189,0.494781,0.499377
0.462651,-0.206893,0.246172,0.463707,-0.206122,0.246486,-0.00105605,-0.000771178,-0.000314479,-0.318719,-0.0625026,-0.0532085,0.505597,-0.500192,0.494776,0.499376
0.462643,-0.206891,0.246172,0.463706,-0.206123,0.246484,-0.00106234,-0.000767991,-0.000312087,-0.3189,-0.0456362,-0.0390386,0.505595,-0.500188,0.494779,0.499379
0.462636,-0.206889,0.246172,0.463705,-0.206121,0.246485,-0.0010695,-0.000767428,-0.000312546,-0.323095,-0.0524647,-0.0446206,0.505596,-0.500189,0.494778,0.499379
0.462629,-0.206887,0.246172,0.463706,-0.206122,0.246486,-0.00107747,-0.000764512,-0.000313909,-0.319581,-0.0464918,-0.0426247,0.505596,-0.500189,0.494777,0.499378
0.462621,-0.206885,0.246172,0.463707,-0.206121,0.246484,-0.00108611,-0.000763271,-0.000311869,-0.330281,-0.0457573,-0.0337168,0.505598,-0.500189,0.494776,0.499378
0.462614,-0.206882,0.246173,0.463707,-0.20612,0.246485,-0.00109298,-0.000762118,-0.000312405,-0.328659,-0.0534678,-0.0325236,0.505597,-0.50019,0.494776,0.499379
0.462606,-0.20688,0.246173,0.463706,-0.20612,0.246482,-0.0010999,-0.000759429,-0.000309307,-0.322604,-0.0478089,-0.0121511,0.505597,-0.500188,0.494775,0.499381
0.462599,-0.206877,0.246173,0.463706,-0.206121,0.246484,-0.00110742,-0.00075629,-0.000310674,-0.327132,-0.034716,-0.0341513,0.505597,-0.500188,0.494777,0.499379
0.462591,-0.206875,0.246173,0.463708,-0.206118,0.246486,-0.00111711,-0.000757009,-0.000312502,-0.345141,-0.0594889,-0.0445276,0.505596,-0.500193,0.494773,0.49938
0.462584,-0.206872,0.246174,0.463707,-0.20612,0.246485,-0.00112352,-0.000752004,-0.000311745,-0.327567,-0.0346101,-0.0331736,0.505595,-0.500191,0.494776,0.499379
0.462576,-0.206869,0.246174,0.463706,-0.206118,0.246483,-0.00112966,-0.000751095,-0.000308848,-0.320664,-0.04015,-0.0193027,0.505594,-0.500188,0.494776,0.499384
0.462569,-0.206866,0.246174,0.463706,-0.206121,0.246483,-0.00113709,-0.000745121,-0.00030875,-0.326588,-0.0168839,-0.028708,0.505594,-0.500187,0.494779,0.49938
0.462561,-0.206863,0.246174,0.463707,-0.206118,0.246484,-0.00114656,-0.000745791,-0.000309183,-0.343202,-0.0430072,-0.0341321,0.505597,-0.500189,0.494774,0.499381
0.462553,-0.20686,0.246175,0.463707,-0.20612,0.246485,-0.0011535,-0.000739942,-0.000310232,-0.336932,-0.0228619,-0.0328476,0.505596,-0.50019,0.494776,0.499379
0.462545,-0.206857,0.246175,0.463708,-0.206119,0.246485,-0.00116264,-0.000738118,-0.00031033,-0.348267,-0.0318668,-0.0320597,0.505596,-0.500191,0.494774,0.49938
0.462538,-0.206854,0.246175,0.463707,-0.206119,0.246486,-0.00116983,-0.000735185,-0.000310142,-0.344057,-0.0282442,-0.042327,0.505595,-0.500191,0.494775,0.49938
